source	target	label
C0020626	C0342284	has_symptom
C0020626	C1855477	has_symptom
C0020626	C0033806	has_symptom
C0020626	C1707305	has_symptom
C0020626	C0013473	has_symptom
C0020626	C0019202	has_symptom
C0020626	C0001403	has_symptom
C0020626	C0033835	has_symptom
C0020626	C1840333	has_symptom
C0020626	C0151714	has_symptom
C0020626	C0162672	has_symptom
C0020626	C0036337	has_symptom
C0017675	C0002892	has_symptom
C0017675	C4551825	has_symptom
C0017675	C0010346	has_symptom
C0017675	C0030783	has_symptom
C0017675	C0221036	has_symptom
C0017675	C0032249	has_symptom
C0022081	C0042818	has_symptom
C0022081	C0009324	has_symptom
C0022081	C0010346	has_symptom
C0022081	C1314803	has_symptom
C0022081	C0026691	has_symptom
C0022081	C0003873	has_symptom
C0022081	C1271398	has_symptom
C0022081	C0019364	has_symptom
C0036416	C0014583	has_symptom
C0036416	C0009324	has_symptom
C0036416	C3495801	has_symptom
C0036416	C0010346	has_symptom
C0036416	C0024141	has_symptom
C0036416	C1314803	has_symptom
C0036416	C0003873	has_symptom
C0036416	C0032453	has_symptom
C0267000	C0009324	has_symptom
C0267000	C0010346	has_symptom
C0267000	C0399496	has_symptom
C0700379	C0009324	has_symptom
C0700379	C0010346	has_symptom
C0700379	C0085578	has_symptom
C0700379	C0002896	has_symptom
C0700379	C0032249	has_symptom
C1721048	C0007570	has_symptom
C1721048	C0039445	has_symptom
C1721048	C0010346	has_symptom
C1721048	C0024586	has_symptom
C0264588	C0270736	has_symptom
C0264588	C0013423	has_symptom
C0264588	C0751400	has_symptom
C0264588	C0025183	has_symptom
C0264588	C0155852	has_symptom
C1963946	C0270736	has_symptom
C1963946	C0013423	has_symptom
C1963946	C0751400	has_symptom
C1963946	C0025183	has_symptom
C1963946	C0155852	has_symptom
C0546959	C0340468	has_symptom
C0546959	C1142166	has_symptom
C0546959	C0014116	has_symptom
C0546959	C0235480	has_symptom
C0748427	C0013481	has_symptom
C0748427	C0018824	has_symptom
C0748427	C0014116	has_symptom
C0271097	C3888018	has_symptom
C0271097	C0035334	has_symptom
C0277959	C0432347	has_symptom
C0277959	C0022716	has_symptom
C0277959	C0406704	has_symptom
C0277959	C0549150	has_symptom
C0277959	C0406740	has_symptom
C0162275	C1855861	has_symptom
C0162275	C0011880	has_symptom
C0162275	C3888846	has_symptom
C0220982	C0271695	has_symptom
C0220982	C0022638	has_symptom
C0220982	C0011880	has_symptom
C0220982	C0740394	has_symptom
C0220982	C0268579	has_symptom
C0220982	C0017920	has_symptom
C0220982	C1857253	has_symptom
C0220982	C0362086	has_symptom
C0220982	C0035410	has_symptom
C0220982	C0024776	has_symptom
C0220982	C0149516	has_symptom
C0024225	C0041321	has_symptom
C0024225	C0024286	has_symptom
C0205875	C0153952	has_symptom
C0205875	C0263385	has_symptom
C0205875	C0043388	has_symptom
C0205875	C0206706	has_symptom
C0205875	C1280469	has_symptom
C0205875	C0520538	has_symptom
C0205875	C0343641	has_symptom
C0205875	C1835664	has_symptom
C0239981	C0015652	has_symptom
C0239981	C0268482	has_symptom
C0239981	C0376704	has_symptom
C0239981	C0348738	has_symptom
C0239981	C1704321	has_symptom
C0239981	C0001075	has_symptom
C0239981	C0011311	has_symptom
C0239981	C0022806	has_symptom
C0239981	C0267963	has_symptom
C0239981	C0017668	has_symptom
C0333245	C4551985	has_symptom
C0333245	C0017601	has_symptom
C0333245	C0178324	has_symptom
C0017741	C0271695	has_symptom
C0017741	C0013288	has_symptom
C0017741	C0021655	has_symptom
C0017741	C0001206	has_symptom
C0017741	C0524620	has_symptom
C0017741	C0011860	has_symptom
C0017741	C0032460	has_symptom
C0017741	C0003125	has_symptom
C0271650	C0021655	has_symptom
C0271650	C0032000	has_symptom
C0271650	C0524620	has_symptom
C0271650	C0032460	has_symptom
C0271650	C0011860	has_symptom
C0271650	C0362086	has_symptom
C0271650	C1739108	has_symptom
C0271650	C3276706	has_symptom
C0271650	C0349080	has_symptom
C0271650	C0268093	has_symptom
C0015930	C0023529	has_symptom
C0015930	C0013927	has_symptom
C0015930	C1832916	has_symptom
C0015930	C0752304	has_symptom
C0015930	C0013537	has_symptom
C0015930	C0011860	has_symptom
C0015930	C0025048	has_symptom
C0410538	C0001080	has_symptom
C0016689	C0917817	has_symptom
C0016689	C0406810	has_symptom
C0016689	C0796019	has_symptom
C0016689	C0796003	has_symptom
C0016689	C2931424	has_symptom
C0016689	C1863204	has_symptom
C0016689	C0025218	has_symptom
C0016689	C0023321	has_symptom
C0016689	C0027831	has_symptom
C0016689	C0023480	has_symptom
C0016689	C0043346	has_symptom
C0016689	C0015414	has_symptom
C0009417	C0156380	has_symptom
C0009417	C0477784	has_symptom
C0009417	C0007847	has_symptom
C0009417	C0042237	has_symptom
C0009417	C0206708	has_symptom
C0079104	C0020507	has_symptom
C0079104	C0014173	has_symptom
C0079104	C2004487	has_symptom
C0079104	C0007847	has_symptom
C0079104	C0476089	has_symptom
C0079104	C0042237	has_symptom
C0079104	C0343641	has_symptom
C0079104	C0036916	has_symptom
C0079104	C0495251	has_symptom
C0079104	C0206708	has_symptom
C0199551	C0039235	has_symptom
C0199551	C0476409	has_symptom
C0199551	C0024054	has_symptom
C0199551	C1853116	has_symptom
C0199551	C0751540	has_symptom
C0199551	C1865384	has_symptom
C0199551	C0393819	has_symptom
C0199551	C0080040	has_symptom
C0199551	C1399226	has_symptom
C0235025	C0235387	has_symptom
C0235025	C1833308	has_symptom
C0235025	C0442874	has_symptom
C0235025	C0393819	has_symptom
C0235025	C1858517	has_symptom
C0240991	C0005122	has_symptom
C0240991	C0442874	has_symptom
C0240991	C0393819	has_symptom
C0240991	C0085677	has_symptom
C0751837	C0205713	has_symptom
C0751837	C0035372	has_symptom
C0751837	C0393534	has_symptom
C0751837	C0393819	has_symptom
C0751837	C0039223	has_symptom
C0014804	C0702266	has_symptom
C0014804	C0836924	has_symptom
C0014804	C3276706	has_symptom
C0430501	C0221347	has_symptom
C3241942	C0023281	has_symptom
C3241942	C3495801	has_symptom
C3241942	C0001175	has_symptom
C0040412	C0033860	has_symptom
C0040412	C0399496	has_symptom
C0006430	C0029172	has_symptom
C0221264	C4551825	has_symptom
C0221264	C0477497	has_symptom
C0241262	C0036285	has_symptom
C0241262	C0026691	has_symptom
C0936215	C0002896	has_symptom
C0003113	C0451681	has_symptom
C0003113	C0234469	has_symptom
C0003113	C0018674	has_symptom
C0677499	C0035127	has_symptom
C0029405	C0035086	has_symptom
C0029405	C0206638	has_symptom
C0029405	C0029401	has_symptom
C0221261	C0032249	has_symptom
C0333525	C0020941	has_symptom
C0333525	C0162836	has_symptom
C0333525	C0011127	has_symptom
C0240821	C0012546	has_symptom
C0240821	C0040584	has_symptom
C0240821	C0333355	has_symptom
C0240821	C1257845	has_symptom
C0278155	C0333355	has_symptom
C0376175	C0017409	has_symptom
C0376175	C0036202	has_symptom
C0376175	C0013592	has_symptom
C0376175	C0011882	has_symptom
C0376175	C0024198	has_symptom
C0376175	C0030583	has_symptom
C0376175	C0033845	has_symptom
C0376175	C0026691	has_symptom
C0376175	C0521542	has_symptom
C0376175	C0039614	has_symptom
C0376175	C0399496	has_symptom
C0376175	C0036095	has_symptom
C0376175	C1690006	has_symptom
C0376175	C0019348	has_symptom
C0376175	C0221060	has_symptom
C0426587	C0001125	has_symptom
C0030196	C0020413	has_symptom
C0030196	C0002986	has_symptom
C0030196	C0751445	has_symptom
C1706559	C1271398	has_symptom
C1706559	C0002986	has_symptom
C0009024	C0699828	has_symptom
C0009024	C0085292	has_symptom
C0701824	C0016719	has_symptom
C0031762	C0263236	has_symptom
C0031762	C0030783	has_symptom
C0031762	C1510437	has_symptom
C0241633	C0032776	has_symptom
C0241633	C0042268	has_symptom
C0241633	C0085215	has_symptom
C0241633	C0033375	has_symptom
C0241633	C0020514	has_symptom
C0555971	C0149742	has_symptom
C0555971	C0007789	has_symptom
C0555971	C0019345	has_symptom
C0555971	C0030583	has_symptom
C0555971	C1168401	has_symptom
C0555971	C0343641	has_symptom
C0555971	C0019348	has_symptom
C0033036	C3275447	has_symptom
C0040156	C0677607	has_symptom
C0040156	C0040147	has_symptom
C0040156	C0238358	has_symptom
C0040156	C0040127	has_symptom
C1704431	C0043065	has_symptom
C1704431	C0040479	has_symptom
C0003076	C0042818	has_symptom
C0003076	C0009691	has_symptom
C0003076	C0403399	has_symptom
C0003076	C0206115	has_symptom
C0003076	C0431401	has_symptom
C0003076	C0018975	has_symptom
C0003076	C0085109	has_symptom
C0201406	C0009691	has_symptom
C0201406	C0043388	has_symptom
C0201406	C0085278	has_symptom
C0455973	C0009691	has_symptom
C0455973	C0022578	has_symptom
C0455973	C0034951	has_symptom
C0398650	C0026780	has_symptom
C0398650	C0268125	has_symptom
C0398650	C2674723	has_symptom
C0398650	C0796004	has_symptom
C0398650	C0272282	has_symptom
C0398650	C0175707	has_symptom
C0398650	C0086922	has_symptom
C0398650	C3853779	has_symptom
C0398650	C0009447	has_symptom
C0398650	C0477878	has_symptom
C0027430	C0010674	has_symptom
C0027430	C0008728	has_symptom
C0027430	C2350170	has_symptom
C0027430	C1859648	has_symptom
C0027430	C0018621	has_symptom
C0522225	C0155299	has_symptom
C0522225	C0035335	has_symptom
C0522225	C0007789	has_symptom
C0242584	C3853779	has_symptom
C0242584	C0477878	has_symptom
C0281982	C0008058	has_symptom
C0281982	C0263421	has_symptom
C0281982	C0023827	has_symptom
C0281982	C0079626	has_symptom
C0281982	C0406832	has_symptom
C0398353	C1853396	has_symptom
C0398353	C0035220	has_symptom
C0398353	C0751651	has_symptom
C3203358	C0152171	has_symptom
C3203358	C0338430	has_symptom
C3203358	C0004045	has_symptom
C3203358	C1854380	has_symptom
C3203358	C0031880	has_symptom
C0020620	C0152230	has_symptom
C0020620	C0265331	has_symptom
C0020620	C1863204	has_symptom
C0020620	C1845050	has_symptom
C0020620	C0406709	has_symptom
C0333628	C0497020	has_symptom
C0333628	C0017205	has_symptom
C0333628	C0017551	has_symptom
C0007815	C0748830	has_symptom
C0007815	C0018674	has_symptom
C0014306	C0338567	has_symptom
C0014306	C0015458	has_symptom
C0003813	C0011882	has_symptom
C0003813	C3178778	has_symptom
C0085610	C1142166	has_symptom
C0085610	C3178778	has_symptom
C0085610	C2879382	has_symptom
C3853525	C0013481	has_symptom
C3853525	C0018824	has_symptom
C3853525	C3178778	has_symptom
C3853525	C0041022	has_symptom
C3853525	C0149630	has_symptom
C3853525	C0520720	has_symptom
C0221182	C0432443	has_symptom
C0221182	C0948368	has_symptom
C0221182	C0848558	has_symptom
C0221182	C0860159	has_symptom
C0344375	C0016470	has_symptom
C0344375	C0343398	has_symptom
C0344375	C0241969	has_symptom
C0344375	C0019061	has_symptom
C0559470	C0016470	has_symptom
C0559470	C0020517	has_symptom
C0740577	C0031069	has_symptom
C0740577	C0029823	has_symptom
C0740577	C0019243	has_symptom
C0740577	C0038359	has_symptom
C0740577	C0025037	has_symptom
C0008039	C0021141	has_symptom
C0221161	C0014541	has_symptom
C0221161	C0161713	has_symptom
C0221161	C0035372	has_symptom
C0221161	C0268707	has_symptom
C0362046	C0524620	has_symptom
C0362046	C0011860	has_symptom
C0362046	C0362086	has_symptom
C0362046	C3276706	has_symptom
C0236040	C0032650	has_symptom
C0236040	C0495953	has_symptom
C0043159	C0007134	has_symptom
C1527405	C0007134	has_symptom
C1527405	C0030472	has_symptom
C1527405	C0085404	has_symptom
C0203065	C0004763	has_symptom
C0203065	C0152018	has_symptom
C0203065	C0038354	has_symptom
C0203065	C0271742	has_symptom
C0203065	C0014866	has_symptom
C0203065	C3179349	has_symptom
C0203065	C0392495	has_symptom
C0203065	C0028705	has_symptom
C0203065	C1442968	has_symptom
C0203065	C0085232	has_symptom
C0203065	C0040150	has_symptom
C0203065	C0014848	has_symptom
C0203065	C0024586	has_symptom
C0200555	C0175816	has_symptom
C0200555	C0024790	has_symptom
C0200555	C0022353	has_symptom
C0200555	C0477308	has_symptom
C0200555	C0086774	has_symptom
C0200555	C0014761	has_symptom
C0200555	C0272282	has_symptom
C0200555	C0024419	has_symptom
C0373958	C0024790	has_symptom
C0373958	C0022353	has_symptom
C0373958	C0477308	has_symptom
C0373958	C0086774	has_symptom
C0373958	C0014761	has_symptom
C0008509	C3150983	has_symptom
C0008509	C0043379	has_symptom
C0008509	C0016667	has_symptom
C0008509	C2874282	has_symptom
C0008509	C0010674	has_symptom
C0008509	C0432443	has_symptom
C0008509	C1279481	has_symptom
C0008509	C0086795	has_symptom
C0008509	C1848199	has_symptom
C0008509	C0265341	has_symptom
C0008509	C0022735	has_symptom
C0008509	C0220767	has_symptom
C0008509	C1836544	has_symptom
C0008509	C0027126	has_symptom
C0008509	C0002938	has_symptom
C0008509	C0795868	has_symptom
C0008509	C0175699	has_symptom
C0008509	C0340421	has_symptom
C0008509	C0265475	has_symptom
C0008509	C0027831	has_symptom
C0008509	C0221033	has_symptom
C0008509	C0013364	has_symptom
C0008509	C0013080	has_symptom
C0008509	C0041408	has_symptom
C0008509	C0432442	has_symptom
C0008509	C0349080	has_symptom
C0008509	C0152109	has_symptom
C0008509	C1384670	has_symptom
C0025323	C0042974	has_symptom
C0025323	C0020640	has_symptom
C0025323	C0007855	has_symptom
C0025323	C0156369	has_symptom
C0025323	C0677607	has_symptom
C0025323	C0023487	has_symptom
C0025323	C0014175	has_symptom
C0025323	C0085278	has_symptom
C0025323	C0032460	has_symptom
C0025323	C0040015	has_symptom
C0025323	C0729582	has_symptom
C0025323	C0477878	has_symptom
C0025323	C0042133	has_symptom
C0031873	C0004763	has_symptom
C0031873	C2874282	has_symptom
C0031873	C0040553	has_symptom
C0031873	C0270707	has_symptom
C0031873	C0023176	has_symptom
C0031873	C0013473	has_symptom
C0038358	C0025267	has_symptom
C0038358	C0162530	has_symptom
C0038358	C0264995	has_symptom
C0038358	C0024623	has_symptom
C0038358	C1442968	has_symptom
C0038358	C0029823	has_symptom
C0079581	C2936660	has_symptom
C0079581	C1442968	has_symptom
C0079581	C0001075	has_symptom
C0221278	C0002888	has_symptom
C0221278	C0477300	has_symptom
C0221281	C0002888	has_symptom
C0271708	C0271695	has_symptom
C0271708	C0025267	has_symptom
C0271708	C0017920	has_symptom
C0271708	C1857253	has_symptom
C0271708	C0021670	has_symptom
C0424235	C0795864	has_symptom
C0424235	C0154405	has_symptom
C0424235	C0750942	has_symptom
C0751257	C0750942	has_symptom
C0221776	C0019693	has_symptom
C0221776	C0262428	has_symptom
C0020565	C0032776	has_symptom
C0020565	C1827755	has_symptom
C0020565	C1140680	has_symptom
C0020565	C0206686	has_symptom
C0020565	C1839736	has_symptom
C0155626	C0001339	has_symptom
C0155626	C0264956	has_symptom
C0155626	C0012716	has_symptom
C0155626	C0020437	has_symptom
C0155626	C0032776	has_symptom
C0155626	C0004153	has_symptom
C0155626	C0155679	has_symptom
C0155626	C0235480	has_symptom
C0155626	C0018813	has_symptom
C0235050	C0032776	has_symptom
C0235050	C0362086	has_symptom
C2225524	C0032776	has_symptom
C2225524	C1970109	has_symptom
C2225524	C1827755	has_symptom
C2225524	C1140680	has_symptom
C2225524	C2233848	has_symptom
C2225524	C0206686	has_symptom
C2225524	C0033375	has_symptom
C2225524	C1839736	has_symptom
C0406500	C0030326	has_symptom
C0406500	C3888044	has_symptom
C0406500	C0042344	has_symptom
C0240608	C0014122	has_symptom
C0240608	C0001175	has_symptom
C0240608	C0155683	has_symptom
C0232474	C0028975	has_symptom
C0232474	C3852986	has_symptom
C0232696	C0162529	has_symptom
C0232696	C0029823	has_symptom
C0232696	C3852986	has_symptom
C0232696	C0162651	has_symptom
C0578736	C0019294	has_symptom
C0578736	C0024286	has_symptom
C0578736	C0018190	has_symptom
C1303222	C0043388	has_symptom
C0152447	C0149742	has_symptom
C0152447	C0014534	has_symptom
C0497481	C0030848	has_symptom
C0497481	C0014534	has_symptom
C0497481	C0153199	has_symptom
C2697368	C0026865	has_symptom
C2697368	C0005859	has_symptom
C0159039	C0268338	has_symptom
C0159039	C0178324	has_symptom
C0427195	C0268338	has_symptom
C0427195	C0020604	has_symptom
C0427195	C0155852	has_symptom
C0427195	C0003125	has_symptom
C0427195	C0159914	has_symptom
C0010034	C1879328	has_symptom
C0010034	C1314803	has_symptom
C0010034	C0013364	has_symptom
C0010034	C0010043	has_symptom
C0430888	C0154777	has_symptom
C0430888	C0029132	has_symptom
C0430888	C4551507	has_symptom
C0430888	C0266526	has_symptom
C0430888	C0028840	has_symptom
C0430888	C1879328	has_symptom
C0430888	C0376323	has_symptom
C0430888	C1096100	has_symptom
C0430888	C1314803	has_symptom
C0430888	C2677299	has_symptom
C0430888	C0017601	has_symptom
C0430888	C0206368	has_symptom
C0021361	C0221406	has_symptom
C0021361	C0014175	has_symptom
C0021361	C0000809	has_symptom
C0021361	C4551492	has_symptom
C0241181	C0235387	has_symptom
C0241181	C0014527	has_symptom
C0241181	C0013720	has_symptom
C0241181	C2874294	has_symptom
C0241181	C0221406	has_symptom
C0241181	C0268338	has_symptom
C0241181	C0079301	has_symptom
C0241181	C0206686	has_symptom
C0241181	C0003873	has_symptom
C0241181	C0162531	has_symptom
C0241181	C0338586	has_symptom
C0022333	C1860518	has_symptom
C0022333	C0752255	has_symptom
C0234253	C0039319	has_symptom
C0234253	C0085096	has_symptom
C0240444	C0085096	has_symptom
C0263537	C0085096	has_symptom
C0486293	C0162557	has_symptom
C0486293	C0524620	has_symptom
C0486293	C0403447	has_symptom
C0032768	C0270912	has_symptom
C0032768	C0019360	has_symptom
C0032768	C0040997	has_symptom
C0155502	C0265097	has_symptom
C0401149	C0221152	has_symptom
C0401149	C0019294	has_symptom
C0401149	C0029434	has_symptom
C0401149	C0015734	has_symptom
C0401149	C0149771	has_symptom
C0401149	C0795868	has_symptom
C0401149	C0042140	has_symptom
C0401149	C0432442	has_symptom
C0401149	C0019569	has_symptom
C0401149	C4268665	has_symptom
C0401149	C0393912	has_symptom
C0401149	C0042961	has_symptom
C0008310	C0001339	has_symptom
C0008310	C0018994	has_symptom
C0008310	C0494800	has_symptom
C0008310	C0149955	has_symptom
C0008310	C0878588	has_symptom
C0008310	C0311273	has_symptom
C0008310	C0266268	has_symptom
C0008310	C0267878	has_symptom
C0008310	C0206698	has_symptom
C0008310	C0030290	has_symptom
C0232721	C0036992	has_symptom
C0994163	C0001339	has_symptom
C0994163	C0206702	has_symptom
C0994163	C0149521	has_symptom
C0994163	C0346647	has_symptom
C0994163	C0149955	has_symptom
C0994163	C0030299	has_symptom
C0994163	C0311273	has_symptom
C0994163	C0266268	has_symptom
C0994163	C0267878	has_symptom
C0994163	C0206698	has_symptom
C3203356	C0020640	has_symptom
C0007398	C0014040	has_symptom
C0007398	C2931412	has_symptom
C0007398	C0206677	has_symptom
C0007398	C0338430	has_symptom
C0007398	C1456308	has_symptom
C0007398	C0349216	has_symptom
C0007398	C0033958	has_symptom
C0007398	C0002736	has_symptom
C0007398	C0010964	has_symptom
C0007398	C0027849	has_symptom
C0007398	C0007370	has_symptom
C0007398	C0036337	has_symptom
C0271291	C2930866	has_symptom
C0149736	C0039984	has_symptom
C0149736	C0040124	has_symptom
C0149736	C0020224	has_symptom
C0149736	C2910166	has_symptom
C0149736	C0040150	has_symptom
C0149736	C0018621	has_symptom
C0028084	C1838049	has_symptom
C0028084	C0003477	has_symptom
C0028084	C2874960	has_symptom
C0028084	C0035400	has_symptom
C0028084	C0038436	has_symptom
C0028084	C3887605	has_symptom
C0037320	C1838049	has_symptom
C0037320	C0037672	has_symptom
C0037320	C0030508	has_symptom
C0037320	C0233754	has_symptom
C0037320	C0234455	has_symptom
C0037320	C0026691	has_symptom
C0037320	C0456511	has_symptom
C0154694	C3711381	has_symptom
C0154694	C0007789	has_symptom
C0154694	C0266483	has_symptom
C0234535	C1719410	has_symptom
C0234535	C0234544	has_symptom
C0426970	C0007789	has_symptom
C0426970	C0266483	has_symptom
C0426970	C4551722	has_symptom
C0426970	C0406740	has_symptom
C0476287	C0235744	has_symptom
C0476287	C0013364	has_symptom
C0014394	C1868139	has_symptom
C0014394	C0013364	has_symptom
C0412103	C0152018	has_symptom
C0412103	C2936660	has_symptom
C0412103	C0037221	has_symptom
C0412103	C0162651	has_symptom
C0013911	C0015652	has_symptom
C0013911	C0030524	has_symptom
C0013911	C0019640	has_symptom
C0013911	C0013473	has_symptom
C0013911	C0023827	has_symptom
C0013911	C0041466	has_symptom
C0013911	C0038828	has_symptom
C0013911	C0019911	has_symptom
C0239233	C0004997	has_symptom
C0239233	C0001075	has_symptom
C0239233	C0872218	has_symptom
C0239233	C0010631	has_symptom
C0239233	C0002726	has_symptom
C0239233	C0038828	has_symptom
C0239233	C3554462	has_symptom
C0232799	C0001339	has_symptom
C0232799	C0162871	has_symptom
C0277969	C0162871	has_symptom
C0600228	C2877351	has_symptom
C0600228	C0917798	has_symptom
C0391870	C0015702	has_symptom
C1257843	C0009324	has_symptom
C1257843	C0520459	has_symptom
C1257843	C1257845	has_symptom
C0558148	C0015652	has_symptom
C0558148	C0277799	has_symptom
C0558148	C0221244	has_symptom
C0558148	C0346647	has_symptom
C0558148	C1096721	has_symptom
C0558148	C0043395	has_symptom
C0558148	C2239176	has_symptom
C0558148	C0158947	has_symptom
C0558148	C0016736	has_symptom
C0424323	C2874960	has_symptom
C0424323	C0265252	has_symptom
C0424323	C2886514	has_symptom
C0424323	C0029121	has_symptom
C0424323	C2874979	has_symptom
C0424323	C0234455	has_symptom
C0014089	C0015734	has_symptom
C0014089	C0267601	has_symptom
C0039621	C1865974	has_symptom
C0039621	C0012716	has_symptom
C0039621	C1855840	has_symptom
C0039621	C0220983	has_symptom
C0039621	C0033806	has_symptom
C0039621	C0041364	has_symptom
C0039621	C0002064	has_symptom
C0039621	C0039614	has_symptom
C0039621	C1840333	has_symptom
C0039621	C0268450	has_symptom
C0231837	C0029944	has_symptom
C0231837	C0002064	has_symptom
C0149514	C0040586	has_symptom
C0149514	C0041466	has_symptom
C0149514	C0032300	has_symptom
C0430432	C0030528	has_symptom
C0430432	C0041466	has_symptom
C0302180	C0343641	has_symptom
C1319072	C0343641	has_symptom
C1510456	C0234469	has_symptom
C1510456	C0018674	has_symptom
C1510456	C0234487	has_symptom
C1403891	C0001403	has_symptom
C1403891	C0151467	has_symptom
C1403891	C0001623	has_symptom
C0152457	C0339249	has_symptom
C0152457	C0022578	has_symptom
C0152457	C0019202	has_symptom
C0237326	C0221152	has_symptom
C0237326	C0400827	has_symptom
C0237326	C0009324	has_symptom
C0221166	C0149649	has_symptom
C0221166	C0221069	has_symptom
C0221166	C3711381	has_symptom
C0221166	C0796019	has_symptom
C0221166	C0014059	has_symptom
C0221166	C0162309	has_symptom
C0221166	C0002726	has_symptom
C0151631	C3495559	has_symptom
C0151631	C1096155	has_symptom
C0014745	C0003873	has_symptom
C0578687	C2874510	has_symptom
C0578687	C0025007	has_symptom
C1264031	C3853779	has_symptom
C0424421	C0021828	has_symptom
C0240273	C0206706	has_symptom
C0240273	C0036285	has_symptom
C0240273	C0019693	has_symptom
C0240273	C0029001	has_symptom
C0262977	C0022806	has_symptom
C0262977	C3266898	has_symptom
C0262977	C0029001	has_symptom
C0344022	C0002982	has_symptom
C0344022	C0029001	has_symptom
C0238590	C0033300	has_symptom
C0238590	C0268338	has_symptom
C0425574	C0887866	has_symptom
C0425574	C0013274	has_symptom
C1285577	C0024141	has_symptom
C1285577	C0085082	has_symptom
C3257803	C2880224	has_symptom
C3257803	C0155181	has_symptom
C3257803	C2712970	has_symptom
C3257803	C0014390	has_symptom
C3257803	C0029803	has_symptom
C3257803	C0014583	has_symptom
C3257803	C0079840	has_symptom
C3257803	C0013592	has_symptom
C3257803	C0043168	has_symptom
C3257803	C0022906	has_symptom
C3257803	C0035457	has_symptom
C3257803	C0155241	has_symptom
C3257803	C0577628	has_symptom
C0149793	C0149649	has_symptom
C0149793	C0007282	has_symptom
C0149793	C0013537	has_symptom
C0149793	C0007787	has_symptom
C0271202	C0451681	has_symptom
C0271202	C0740392	has_symptom
C0271202	C0009592	has_symptom
C0271202	C0007787	has_symptom
C0271202	C0265321	has_symptom
C0152116	C0013423	has_symptom
C0152116	C0025183	has_symptom
C0152116	C0087012	has_symptom
C0236000	C0032533	has_symptom
C0236000	C0751711	has_symptom
C0236000	C0343200	has_symptom
C0236000	C0004153	has_symptom
C0236000	C0039496	has_symptom
C0236000	C0751712	has_symptom
C0236000	C0025183	has_symptom
C0236000	C0040456	has_symptom
C0241442	C2931412	has_symptom
C0241442	C0026705	has_symptom
C0241442	C0348568	has_symptom
C0241442	C0013080	has_symptom
C0241442	C0025183	has_symptom
C0241442	C0029172	has_symptom
C0003460	C0020437	has_symptom
C0003460	C0950121	has_symptom
C0003460	C0477732	has_symptom
C0003460	C0345313	has_symptom
C0003460	C0005681	has_symptom
C0003460	C0221239	has_symptom
C0194804	C0149524	has_symptom
C0194804	C0376358	has_symptom
C0194804	C0574785	has_symptom
C0194804	C0154088	has_symptom
C0005911	C0272325	has_symptom
C0005911	C2267227	has_symptom
C0005911	C0033822	has_symptom
C0392156	C0699828	has_symptom
C0392156	C0751540	has_symptom
C0700075	C0751540	has_symptom
C0029089	C0149507	has_symptom
C0029089	C0349464	has_symptom
C0029089	C0014040	has_symptom
C0029089	C0040197	has_symptom
C0029089	C0043121	has_symptom
C0029089	C0024408	has_symptom
C0029089	C2888122	has_symptom
C0029089	C0155339	has_symptom
C0029089	C0022541	has_symptom
C0029089	C0035334	has_symptom
C0029089	C0032000	has_symptom
C0029089	C0015458	has_symptom
C0029089	C0872218	has_symptom
C0029089	C0751401	has_symptom
C0029089	C0028866	has_symptom
C0241136	C0006666	has_symptom
C0241136	C0017105	has_symptom
C0241136	C0159658	has_symptom
C0241136	C0023827	has_symptom
C0241136	C0854906	has_symptom
C0241136	C0035436	has_symptom
C0241136	C0025517	has_symptom
C0751409	C2842271	has_symptom
C0751409	C0016052	has_symptom
C0751409	C0007785	has_symptom
C0751409	C0393814	has_symptom
C0751409	C0011195	has_symptom
C0019212	C0162557	has_symptom
C0019212	C2877376	has_symptom
C0231912	C0149516	has_symptom
C0231912	C0264423	has_symptom
C0231912	C0235527	has_symptom
C0024517	C0028768	has_symptom
C0024517	C0033797	has_symptom
C0024517	C0154405	has_symptom
C0024517	C1456308	has_symptom
C0024517	C0085159	has_symptom
C0024517	C0011581	has_symptom
C0011103	C0085131	has_symptom
C0034880	C0018781	has_symptom
C0034880	C0085131	has_symptom
C0235324	C2267227	has_symptom
C0235324	C0040456	has_symptom
C0740411	C0028326	has_symptom
C0740411	C0752347	has_symptom
C0740411	C2267227	has_symptom
C0740411	C0017154	has_symptom
C0740411	C0011882	has_symptom
C0740411	C0362086	has_symptom
C0424731	C0032357	has_symptom
C0424731	C0010314	has_symptom
C0424731	C0175699	has_symptom
C0424731	C0013080	has_symptom
C0424731	C3711376	has_symptom
C0549397	C1863416	has_symptom
C0549397	C0010334	has_symptom
C0549397	C0175699	has_symptom
C0231807	C0027528	has_symptom
C0231807	C4721952	has_symptom
C0231807	C2882223	has_symptom
C0231807	C0041341	has_symptom
C0231807	C0746102	has_symptom
C0231807	C0004239	has_symptom
C0231807	C0040583	has_symptom
C0438716	C0152171	has_symptom
C0578454	C0024081	has_symptom
C0877046	C0238454	has_symptom
C0877046	C0024081	has_symptom
C0877046	C0039614	has_symptom
C0877046	C0149516	has_symptom
C0877046	C0406832	has_symptom
C0027431	C0035457	has_symptom
C0027431	C0859897	has_symptom
C0013312	C0030848	has_symptom
C0013312	C4082974	has_symptom
C0013312	C0016048	has_symptom
C0013312	C0311223	has_symptom
C0232267	C0032805	has_symptom
C0232267	C0152107	has_symptom
C0232267	C0343525	has_symptom
C0232267	C0155679	has_symptom
C0232267	C0018813	has_symptom
